MUSAKINAH,0,1
WAHIUANDAISAH,1,0
FAUDSAN,1,0
RAMHOT,1,0
MHOT,3,0
HOT,3,1
LIVIATUL,0,1
TRIHAGITA,0,1
FAHRIANA,0,1
RASAH,0,1
ARTANTO,4,0
SUTARSAH,1,0
MAESA,3,2
GOTAMA,0,1
SHABITHA,0,1
HUDSAIFA,1,0
FAHMAH,0,1
JUNIANA,0,2
TSAABILAH,0,1
RIFHADITA,0,1
HEPRIANTO,1,0
AERDI,1,0
PAHTONI,1,0
FARELEO,1,0
ANELIA,0,1
RESATAMA,1,0
HUDILJAH,0,1
LJAH,0,1
AMINATA,1,0
HANDUN,1,0
MIKEL,1,0
IKEL,1,0
NURAWALIAH,0,1
HAPIDIN,2,0
SISKAWATI,0,2
RAHMIDIN,0,1
PRADITO,3,0
ANUCIATE,0,1
IATE,0,1
VIANEI,0,1
AXELINA,0,1
IOAGNE,0,1
AGNE,0,1
GNE,0,1
SALUS,1,0
MARWANSAH,1,0
AUNURROHMAN,2,0
MI,0,1
SARKASIH,3,1
DESTAULI,0,1
PARDEDE,3,1
ASKARIIAH,1,0
SUSTRI,0,1
FAIRIS,1,0
WAFDA,0,1
ALHAM,1,0
HELSI,0,3
LISTIANO,1,0
SOVANKA,1,0
AKBIL,1,0
KBIL,1,0
WAFANASRULAH,1,0
ANGGELINA,0,5
KOMALAH,0,1
PRIMATA,0,1
SISKIA,0,1
NIRWANI,0,1
JAENAH,0,1
NURISHA,1,0
IUWAN,2,1
MARANDIKA,1,0
DINDRA,0,1
VIKKO,1,0
MUSAFAR,1,0
MULJADI,0,1
IB,1,1
TERISKA,1,0
WIRRARAHAIU,0,1
AGNANTIA,0,1
INSIAH,0,2
ROFIA,0,2
FITROHTUN,0,1
NISSAK,0,1
SSAK,0,1
DIANNA,0,1
JUNIARE,0,1
IARE,0,1
GREFILA,1,0
NURHAEN,0,1
HAEN,0,2
IUSAROH,0,1
TACSA,0,1
ACSA,0,1
CSA,1,2
LEXSA,1,1
SULISTIANINGRUM,0,3
SEIA,2,0
ANNABIL,1,0
SAHRUN,3,0
ILAIA,0,1
RAHANATA,1,0
FAVEL,0,1
KURNIATA,1,1
MUSLIHATUN,0,4
HARLAN,5,0
ABDIN,2,0
BDIN,3,0
SAJDA,0,1
AJDA,0,1
SHAFWAN,1,0
ROLIHA,0,1
FARERA,0,1
MILKA,0,2
TIRSA,1,2
NANDADIANTO,1,0
READI,3,0
EADI,3,0
FIRSIA,0,2
RSIA,0,3
MUHDALIFAH,0,1
MAGALI,1,0
SOUKI,1,0
OUKI,1,0
LERAI,0,1
ERAI,0,1
AGUSTIARUM,0,1
ARDIANTRI,0,1
SAIOUW,0,1
IOUW,0,1
MAFRI,1,0
SURNI,0,1
MUBEDAH,0,1
HUBUL,1,0
VERNINDO,1,0
TARRA,0,2
SANTJAKA,1,0
SELVIATUN,0,1
KORIB,0,1
ARROHMAH,0,3
BOEN,1,0
FAUSIATUN,0,2
AUGUSTALOLA,0,1
HO,3,1
RIFATUDAROSAH,1,0
HILDAIATI,0,2
NURNASILA,0,1
ILCA,0,1
LCA,0,2
LEKSANDRIANA,0,1
MIHROS,1,0
HROS,2,1
RESWANDIKA,1,0
SULAIFAH,0,2
ADITH,2,0
IULISETIAWAN,1,0
HOMSATUN,0,7
DWIAN,5,1
IARSA,0,1
MARTADINATA,1,0
NAJIP,1,0
ADEHAN,1,0
BRATAMA,1,0
RASIKA,1,2
ALAMUDIN,1,0
SHERAN,1,0
SOEMPIT,0,1
MPIT,0,1
RAVILA,0,2
CORINA,0,1
ERGIA,0,1
NOVRILISA,0,1
BIAKTA,1,0
AKTA,3,0
JELANTI,0,1
AUDRIA,0,2
NURSAPUTRA,1,0
SHABANA,1,0
ENDITA,0,2
HAIRULAL,1,0
NADIMA,0,1
TSUWAIBAH,0,1
NURABDILAH,1,0
ANNISATUN,0,1
MUTOHARUL,0,1
JANAN,1,1
KORIA,0,1
VAIA,0,1
ABELIANI,0,1
HANDIAS,1,0
SUSILADEWI,0,1
HISRIANTO,1,0
AMLAUL,0,1
HAIVA,0,1
IAHUD,1,0
AHUD,1,0
TURWANTO,1,0
PANDAN,0,2
MUNTI,0,2
FATIHUR,2,0
IHUR,4,0
JUMHUR,2,1
MHUR,2,1
UMARO,2,0
DWIPAIANA,1,0
PANDIKA,1,0
SATISTA,0,1
SEBRIAN,1,0
THASCILA,0,1
ANNERRA,0,1
AMRAS,1,0
MRAS,1,0
ROMLIAH,0,1
IMANITA,0,1
NANTA,3,0
CLEO,2,0
PRABASTIAN,1,0
SIHAD,1,0
FAKI,3,0
IUNIANSAH,1,0
AJJAHRA,0,1
LIVANG,0,1
VANG,0,1
NURDIANIS,0,1
RHAIHANATU,0,1
MAIMUNATUL,0,1
ASIATUL,1,3
GUSPRIA,1,0
ENDRAWAN,1,0
FAHRENDITA,0,1
TIARASARI,0,2
FALILAH,0,1
ANANDARU,1,0
SKIAH,0,1
NOESGI,0,1
ESGI,1,1
HOIRATUN,0,1
FARRADIVA,0,1
ASALEA,0,4
SLVIA,1,5
SURIADARMA,1,0
SULENDRA,2,0
JENNAH,0,5
ALFIANISA,0,1
FLOURA,0,1
MAISHINTA,0,1
WASHILATUS,0,1
KLARA,0,3
KUSUMAMUKTI,1,0
AHLUL,2,0
ILIASAH,1,0
HOLIDA,0,4
MAISEK,0,1
ISEK,0,1
SEK,2,2
AINUNNISA,0,3
JASILATUS,0,2
SAHARIL,1,0
ANNASI,1,0
NASI,2,2
GEVA,0,1
AJRIN,0,1
DIANIKUSUMA,0,1
SARIFFULAH,1,0
SALWATUN,0,1
JAUHARO,0,1
HARO,1,2
HATNAWAN,1,0
FODIN,1,0
TASKIROTUL,0,1
AMIRURHASID,1,0
MAEMUN,4,0
EMUN,4,0
SHINJI,1,0
PARISUDA,1,0
MEILEANI,0,1
CELS,0,1
FIRANDI,2,0
ARILOKA,1,0
EPANDRA,1,0
HERGA,2,0
FARESI,3,0
ASISUN,1,1
TEMI,5,1
KANDRIANA,1,0
SHAFAA,0,2
AFAA,2,2
FANILABIB,1,0
EARLIANDA,1,0
LAXMI,1,0
AXMI,1,0
XMI,1,0
SHALIHA,1,1
FAHRIN,1,1
LITUHFATIS,0,1
JAUHARIN,0,1
NADINIA,0,1
HAFIDL,1,0
FIDL,1,0
IDL,1,0
RASILDA,0,1
APDUL,1,0
PDUL,1,0
FAHMIDA,0,2
SAHROFUL,0,1
BAGHAIS,1,0
SADIN,0,1
SUWARDI,0,2
ROSTIALMI,0,1
ANASRULAH,1,0
NURWAFI,0,1
DIKRIL,1,0
SAFAATUN,0,4
NARDIKA,0,1
AGNINA,0,1
BELVANNIA,0,1
SUNGKAR,2,2
UMULINA,0,1
REIKILA,1,0
TABASSAMA,1,0
ARTITSANI,1,0
SAFID,1,0
FAVIANO,1,0
SHEVANO,1,0
KOMARIATUL,0,1
NDALIKA,0,1
NURHASANA,0,1
HUTWATUN,0,1
SILAHUL,0,1
HANURI,1,0
SHEIRA,1,1
ALFANDITA,0,1
AURIL,1,2
ANAGUSTIA,0,1
KESHIA,0,1
KARISMAWATI,0,1
SHANG,1,0
HANG,2,0
NURJATI,1,1
NIDAAUL,0,1
AAUL,1,2
RIFHA,1,0
ARFHA,1,0
RFHA,1,0
HABIBAL,1,0
SHADIKIN,1,0
GITTA,1,2
AREAL,1,0
FEGA,1,0
RAMDANTI,0,2
ISTIHAROH,0,5
ALFARREL,1,0
GIHFARI,1,0
DILANI,0,1
HODADAD,1,0
RAHMANU,3,0
LIONTIN,0,1
FAIRISKA,0,1
DIANASTARI,0,1
FATROTIN,0,1
HOUDSEN,1,0
DSEN,1,0
DECAPRIO,1,0
FADSIL,1,0
HERNAIA,0,1
ADRIA,3,0
HERLIANTI,0,5
SHERLIA,0,1
DAFRI,1,0
ARDANATA,1,0
IAGIKA,0,1
PRAMUDTIA,0,1
DTIA,2,2
KALISTI,0,1
MEDANTORO,0,1
RAFAELAH,0,1
DOROTHEA,0,1
DENAR,0,1
ENAR,2,2
FIRADIAH,0,1
FOROUSAN,1,0
NARIMAH,0,2
HOLINS,0,1
LINS,0,1
INS,0,4
GEBRIL,1,0
SAWALATSANI,1,0
SHOWI,1,0
HOWI,2,0
ARISTHA,0,1
SATHALINI,0,1
SHALSHABILA,0,1
MUNIGAR,0,1
HOKI,3,0
WIMATA,1,0
NAELATUS,0,1
SAKIB,4,3
FALISTA,0,1
SHAISTA,0,1
MARLENI,0,2
MUTIARI,0,2
SOPWATUN,0,1
DALTA,0,1
KIBTIA,0,3
BTIA,0,3
BAHMID,1,0
HMID,2,0
CARISA,0,3
JASKIA,0,2
ATTASA,0,1
WAFIKUSAKI,1,0
SAUKIAH,0,2
PRIATMAJA,1,0
DJAHWA,1,0
ROIDU,1,0
OIDU,1,0
SEHAB,1,0
EHAB,1,0
PUDIN,3,0
JOICELINE,0,1
ELVILA,0,1
FATIHATIN,0,1
NUNGAMAK,0,1
AMAK,1,1
MUAWISIN,1,0
GHORA,1,0
HORA,1,0
VIRDIANTONO,1,0
TASIDI,1,0
AUDRA,3,0
EGANOVIAN,1,0
HAFISA,2,1
HAMALIAH,0,1
PUTRIANA,0,6
PRADITIAS,1,0
RESAD,1,0
ESAD,1,0
RIFIKA,0,1
KEISHANISTI,0,1
EVANNINO,1,0
ADRIANO,2,0
KASANOPA,1,0
ALAENI,0,1
ROLISTA,0,2
KHODADAD,1,0
NURDINATAMA,0,1
IVANDER,1,0
SAGAR,2,0
AGAR,2,0
ERVANTHE,1,0
NTHE,1,1
THE,1,1
BRANDON,1,0
SABANUL,1,0
VANKA,1,1
HADIS,0,1
DAPA,2,0
TRESNASIH,0,1
OCTAFIANI,0,2
ASSILA,0,1
ATHILAH,1,0
FIRSTSAN,1,0
DINARA,0,2
NURSANDIAH,0,1
CONHETA,1,0
HETA,1,0
SELPIAN,1,0
FARDIKA,1,0
DAVIKA,0,1
MUFAIK,1,0
SARATITA,0,1
NURSAIDA,0,2
SILDJIAN,1,1
INAROTU,0,1
SALMI,1,1
DANEAR,1,0
NEAR,1,0
FIBRIAN,0,1
KEISAR,2,0
SHANUAR,1,0
AHRULAH,1,0
HIKITA,0,2
ADIDAH,0,1
JAMILATUS,0,2
DEFFANI,0,1
PRADESTI,0,1
JALA,4,0
RAMANDIKA,1,0
STEVIAN,1,0
WIDIANSAH,5,0
SHIAH,0,1
NURDIAH,0,2
WINU,1,0
SOPHI,0,2
OPHI,0,2
NURIANDA,0,1
SIATILAH,0,1
FADLIKA,1,1
RAHMADANA,2,0
DAHWA,1,0
NIREL,0,1
ABEN,1,0
BERGITA,0,2
ABIMNAIU,1,0
CARAMER,1,0
AMER,2,0
WIFA,0,1
NURURROHMAAN,1,0
MAAN,1,0
DAVISTA,1,0
FAULA,0,3
NABIHAH,0,2
SAPINATUNNAJAH,0,1
ALMAHDI,1,0
ALMAIRA,0,2
ERISKI,1,0
NIRWANDA,1,0
WAHIDATUSAHRO,0,1
NURKOLBI,0,1
APUILA,2,0
UILA,5,1
HEINRIH,1,0
NRIH,1,0
AURRA,0,1
JESSELIN,0,1
ARESTA,0,2
IUNITANINGTIAS,0,1
KIFTIANI,0,1
MOVIC,2,0
FAHIMAH,0,4
GUSMA,0,1
ALFAIDAN,1,0
SASABIL,0,1
KAENA,0,1
AREESABH,1,0
SABH,1,0
ABH,1,0
RAHINO,1,0
HINO,1,0
GHEALIKA,0,1
ROSELINI,0,1
FORMANSAH,2,0
ROFIDAH,0,3
LUKE,2,0
FANICA,0,1
VANNIA,0,2
SAULIN,0,1
KUEENTANIA,0,1
VALERIL,0,1
MUSTIKARINI,0,1
SHOPI,0,2
NASIFATUS,0,1
SAIBAH,0,1
SOEM,0,1
SANCANI,0,1
AVIV,7,0
VIV,8,0
NIOTO,2,1
ATHOIBI,1,0
OIBI,2,0
SINTANA,0,1
GAURI,0,1
SAHRINA,0,5
NASHIR,4,0
SHIR,4,0
PINKI,0,3
HOIRUSHINFI,0,1
INFI,0,1
AROFAH,0,9
JOMBANG,1,0
MULKIAH,1,1
NISAMUDIN,2,0
SUBANG,1,1
ANDESTA,0,1
AMIRIDA,0,1
FAUSIFA,0,1
KUMOROWATI,0,1
WIDIARTANTI,0,1
TARBIATI,0,1
ATUSSAIDAH,0,1
BILAILA,0,1
SAMUDERA,3,0
NOAVANSA,1,0
SALWE,0,1
ALWE,0,1
LWE,0,1
MUHIKWAN,1,0
RAFFIANGGO,1,0
IUFAFI,1,0
APRIASTI,0,1
PASRIAH,0,1
HANDRASADA,0,1
FAULANA,1,0
SURGANI,0,1
ARASI,1,0
KUEENESA,0,1
ADSIMAN,1,0
SRANA,1,0
SANTIAWATI,0,1
MARHABAN,2,0
BARETO,1,0
RETO,2,0
TUSIFA,0,2
SIDKON,2,0
DKON,2,0
ARMITASARI,0,1
BAIHAK,1,0
IHAK,3,0
ASFIADIHA,1,0
SALSAN,1,0
VINIA,0,2
FAWWASI,1,0
WARSETIO,1,0
FRISTI,0,2
CANORA,0,1
ARBAANUR,0,1
FAHRELI,1,0
DWIRIAN,1,0
RUSDIANTI,0,2
BAASA,1,0
FARISWARI,0,1
SEMROH,0,1
FAUSATUN,0,1
SAKUUR,1,0
KUUR,1,0
RIPANO,1,0
PANO,2,0
SATTIO,1,0
TTIO,1,0
BAGASTORO,1,0
SOFIUL,1,0
FERREL,1,0
STEPHEN,3,0
PHEN,3,0
ABDULRAUP,1,0
SAMUDJI,1,0
RIVANDI,3,0
FINDIA,0,1
VALENSKI,1,0
AHMADINESAN,1,0
MUFADILA,0,1
RAHMALITA,0,1
IOFRISKI,0,1
MUPTIAH,0,1
FABANTO,1,0
MEIVELINTIA,0,1
NAURAHPUSPITASARI,0,1
RAHANDIKA,1,0
IAHDIANA,0,1
FADLA,0,1
ADLA,0,1
ISTIKFARIN,0,2
LISTANTO,3,0
HOERUROPIK,1,0
IRWANDO,1,0
FERIK,1,0
NELSE,0,1
ANDINATASA,0,1
FIKKRI,2,0
KKRI,3,0
IUVITA,0,1
SEPTRIASA,0,1
AMETA,0,1
VITALOKA,0,1
GHASWA,0,1
FIKRATUN,0,1
IOAS,1,0
OAS,1,0
NEVIL,2,0
EVIL,2,0
UUP,1,0
PRIAGANI,1,0
SAKURO,1,0
KRISDANAR,1,0
MARIUNANIK,0,1
SIXE,0,1
IXE,0,1
SIMBO,1,0
IMBO,3,0
GHAISAN,3,0
KOTRUNADA,0,1
ALAT,2,1
MAITHORIK,1,0
MOVIH,1,0
OVIH,1,0
SHEILAVIDA,0,1
SUPERIATNA,1,0
FITRIHAPSARI,0,1
DININGRAT,1,0
ANGGAIUH,1,0
REANNISA,0,1
SAIROFI,1,0
JUNIANSAH,3,0
KORIFUDIN,1,0
NURHADIATURRAHMAN,0,1
FINATUS,0,1
SAHR,1,0
AHR,1,0
VARAS,1,0
AMBADAR,1,0
TURANG,1,0
HADIANAH,0,1
HAUSAN,2,0
ROSDIANTI,0,3
LUKMANULHAKIM,2,0
FORTONA,1,0
ALGIS,1,0
INDIANTI,0,2
ODISA,0,1
ODISIA,0,1
DIVAL,1,0
SHEVANIA,1,0
ABHIPRAIA,1,0
NOVANINGRUM,0,1
AOHAN,1,0
ARFIARI,1,0
ANDRIAH,0,2
KUTRU,0,1
BASSAR,1,0
SUIAHNI,0,1
NURAMILIA,0,1
GHISA,0,1
HIRBALILAH,0,1
IUSKINUL,1,0
HERGAIADI,1,0
PISCESTA,0,1
RIFAJAR,1,0
VIRLITA,0,1
MARIFATIN,0,2
SIALUPH,1,0
LUPH,1,0
UPH,1,0
RAJABI,1,0
ALFIRATUL,0,1
PRAKAS,2,0
AKAS,3,0
VIARA,0,1
RINDIASISKA,0,1
RUHANA,0,2
NAWFAL,3,0
WFAL,3,0
MURLIASARI,0,1
SEVIKA,0,1
FAHRANI,1,2
MARIKEN,0,1
NURHELIANA,0,1
MUDIA,0,2
PRAWITO,1,0
TAMIMAH,0,1
ASIFAUN,0,1
MADSUKURUILAH,1,0
KREIHAN,1,0
SRAD,1,0
IBNUANSHURI,1,0
REISAH,0,1
HAIDI,0,1
ISIHA,0,1
SITINJAK,0,1
NJAK,1,1
FRASETIO,1,0
DEFHANA,1,0
SIDAURUK,2,0
MOUSAVI,1,0
SAVI,1,0
ADABI,2,0
DABI,2,0
IHLIL,1,0
SAEID,1,0
AEID,1,0
EID,2,0
ARFANSAH,1,0
KUSWATI,0,5
DINNI,1,6
FARRENSIA,0,1
ARDINITA,0,1
FARRISKI,1,0
FITRABUDI,1,0
HOII,1,0
OII,1,0
ROFIATUS,0,3
KRISNAMUKTI,1,0
HASENDA,1,0
ETISAR,1,0
IUHANIDS,0,1
NIDS,0,1
BALILA,0,1
NURAMELIA,0,3
PEGA,0,1
PRASTI,1,0
GEFIRA,0,1
FERANSA,0,1
LUUTIA,0,1
ATHEINA,0,1
ISSICA,0,2
MEISARI,0,2
PERIANTO,1,1
KEMAS,1,0
FIDALIKA,0,1
FINALITA,0,1
HINDRIANTARI,0,1
ASNAN,4,0
RASHIDIN,1,0
AUBAR,1,0
UBAR,1,0
MASIA,0,1
USAMA,2,0
FATIMATUROSI,0,1
SHAFANA,0,1
HUFAT,0,1
UFAT,0,1
SAFFA,0,3
ARAFIS,1,0
MILATU,0,1
RHISKI,3,0
FIRMANDANI,1,0
ARMANDANI,1,0
SAFIG,1,0
AFIG,1,0
FIG,1,0
SIXNATUR,1,0
FAJIRA,0,1
JHONI,3,0
RAFEE,1,0
AFEE,1,0
FEE,1,0
RAMASAN,1,0
CAHAIANI,0,2
PATHUROHMAN,2,0
ARTALIA,0,2
DEFANT,1,0
FANT,1,0
ADISTRA,0,1
KAFI,8,1
HOSNIH,0,1
SNIH,0,1
RAHMATINA,0,3
KARTIA,0,1
DARLENE,0,1
AURELIO,2,1
KUSPRIATNA,1,0
FERINA,0,4
REFIONA,0,1
ADSUHRI,0,1
DAMOPOLI,0,1
POLI,0,1
KUNTORO,2,1
DOEL,1,0
HULUD,0,1
ROIDI,1,0
OIDI,1,0
DASHA,0,1
ANANSAH,1,0
GREVEN,1,0
KAMASI,1,0
MASI,4,1
NURULADSKIA,0,1
BASRONI,1,0
BERNICO,1,0
WASIF,1,0
HAROKI,2,0
WIFIK,0,1
HAIADI,1,0
ISWATIN,0,1
NACA,1,0
DAROJAH,0,1
NURMAULIDA,0,1
DWISAWA,1,0
SAWA,1,0
SHAKIAH,0,1
TOHAROH,0,1
ENFISAL,1,0
WAIANG,1,0
GURETNO,1,0
ADIFTA,1,0
MESSI,0,2
PRASMANTORO,1,0
MUGIANSAH,1,0
IUDANA,1,0
PELBI,1,0
ABSARI,1,0
CANDRI,1,0
SOFHIA,0,1
FHIA,0,3
AMELDA,0,3
WAVI,0,1
BIUSAR,1,0
MITTI,0,1
WAHARDIKA,1,0
GHILMAN,2,0
FAIKAR,1,0
ALILATULBARISA,0,1
SARITA,0,4
RAMSA,1,0
DISTRA,1,0
FAHIDA,1,0
OSWIN,1,0
JUMROTUNIKMAH,0,1
MUSTIANI,0,3
RAHELA,1,1
MECKA,0,1
ECKA,0,1
FARESIA,1,0
TIOSO,1,0
SHAENAL,1,0
INDIKA,1,0
FITRIATI,0,5
RISNALI,1,0
PANGLIPUR,0,1
IPUR,0,1
IAFIK,2,0
DWESTI,0,1
RUKMI,0,1
ASRILIA,1,0
RANTA,1,0
PRASKA,1,1
SEPTATAMA,1,0
ASBARA,1,0
LAURENTSI,0,1
NTSI,0,1
BAHANA,2,1
ALIANI,1,3
HAASIMAH,1,0
BINASHRILAAH,1,0
ARIANTOTTI,0,1
CALISTHA,0,1
ESKANATA,0,1
RILDIANA,0,1
SENDIKA,1,0
WIDITIO,1,0
ERSI,1,2
KIRSTI,0,1
RSTI,0,3
CANDRANINGTIAS,0,3
AFFISA,0,1
HENDARI,1,0
HILIATAKI,0,1
MAFTUHUL,1,0
DELAM,0,1
ELAM,0,1
HAIRIN,0,2
WINALNI,0,1
WIAMANTA,0,1
HANDIVA,1,0
RADIX,1,0
ADIX,1,0
PAMBAIU,2,0
HANDIRA,0,1
PRIANTIKA,0,1
AMANINA,0,2
NISAUN,0,1
SAUN,0,1
AKALILIL,0,1
RATAMA,0,2
PUANG,1,0
RESPATI,1,0
PRABHA,1,0
ABHA,1,0
ASRIATUS,0,1
RHENGGA,1,0
WIRDATUN,0,1
NASILIA,0,1
SISILOWATI,0,1
NEKTACESSA,0,1
ANDREIANTO,2,0
KARTIKOSARI,0,1
TOHIRI,1,0
HIRI,3,0
JUNILA,0,1
RUSDIANSAH,2,0
HAIRUNIA,0,1
JONH,0,1
ONH,0,1
SALOMITHA,0,1
JAIAD,1,0
ARVEL,1,0
RVEL,5,0
JECANIA,1,0
SAPINAH,0,1
PUADIAH,0,1
WALDIAN,0,1
IKFU,1,0
KFU,1,0
HENDIANA,0,1
SAFITRIANA,0,3
MAISAHRA,0,1
PRISCILIASTUTI,0,1
ERFIAN,1,0
SHOBAH,2,0
DIANATARI,0,1
SUHARIADI,3,1
HIMELDA,0,1
SAPTOAJI,1,0
ATHAESAR,1,0
MANDAH,0,1
MERLINAH,0,1
SELFIATUN,0,1
AUSHAN,1,0
DARRENSHA,1,0
LOEKITA,0,1
ALEXANDRIA,0,2
ASURRINA,0,1
TUSSADIAH,0,1
LUPIAH,0,1
PRAWOKO,2,0
AIADILUMAN,1,0
DSACKI,1,0
PRASODJO,2,0
SANJU,0,1
LENSIA,0,1
SADIDAH,0,1
RIFKAH,0,2
PRABANGKARA,1,0
ADENIA,0,1
TOHIRIN,1,0
WAKUSNADI,1,0
INDIAWAN,0,1
NURMALITA,0,4
IUDAWAN,1,0
SETIOWAHIUNINGSIH,0,1
ADSAM,2,0
DSAM,3,0
LAILIN,0,3
SUMRIATUN,0,1
NADABIAH,0,1
HORIB,2,0
HIARA,0,3
HEREL,0,1
ANFUSI,1,0
DEIANERO,1,0
SENURI,1,0
ASISAHTUL,0,2
MAHER,0,1
UJITA,0,1
JITA,0,2
PARIK,1,0
BIGHAM,1,0
GHAM,1,0
LUGIT,1,0
UGIT,1,0
NAJWATUL,0,1
MAELINA,0,2
NAFIIN,1,0
FIIN,1,0
SALVIANI,0,1
IKTAN,0,1
KTAN,0,1
FINGKA,0,1
ERINE,0,2
TANANDA,0,1
ORNANDO,1,0
ALFETH,1,0
FETH,1,0
ROOSITA,0,1
DIFLA,0,1
IFLA,0,1
NADATUL,0,1
SAILASAHWA,0,1
NURSAHRANI,0,1
IMANULOH,1,0
KUROTAAIUN,0,1
OKAPUTRI,0,1
ADELINDIRA,0,1
FAHRUS,2,0
DINAWATI,0,1
SARRA,0,1
GERRARD,2,0
RARD,2,0
SUHAR,2,0
FAIHAK,1,0
CAREN,0,1
MARHIA,0,1
RHIA,0,1
GISELA,0,6
ARRIJAL,2,0
CISA,0,1
MUSFIKOH,0,2
MEISAH,1,2
AFRISHA,0,1
RHEVI,0,1
HEVI,0,4
RASHI,1,0
FATTAIA,1,0
DSAKIIAH,0,4
KURRATAAINI,0,1
AHADIATUL,0,1
ATIFA,0,1
AINUNNIHA,0,1
SEMAIA,0,1
LAELUL,0,1
HERUNISSA,0,1
KRISFANNI,1,0
AHMADARSAKI,1,0
KANTANA,1,0
FELA,0,11
DESLIANA,0,1
SANNUBA,0,1
APRILIANNI,0,1
SUIFAH,1,0
AIURI,0,1
FAHMEI,1,0
HMEI,1,0
NURJAHRA,0,1
DANEL,2,0
ANEL,3,0
ERVINO,1,0
FEBIRAWAN,1,0
RHONALD,1,0
RAMADANIAH,0,1
HALUM,0,1
JUITASARI,0,1
ABIANSAH,3,0
HAERUNNASER,1,0
MALIKIL,1,1
KURI,6,1
MUFIDATIN,0,1
FAURRA,0,1
HASTIA,0,1
PRISTILA,0,1
HAFISAH,1,6
REJIKA,0,1
JIKA,0,2
ADVENOLA,0,1
PRISHA,0,2
ABILKIS,0,1
MEME,0,1
EME,0,1
CI,0,1
KUITA,0,2
SAVISTA,0,2
ISATIN,0,3
ALRISTA,0,1
KESDU,0,1
ESDU,0,1
SDU,0,1
REIHANA,0,1
VELINIA,0,1
ROHIJA,0,1
HOERIL,1,0
NATASKIA,0,1
WISHALDI,1,0
PAOLA,1,0
IROKI,1,0
SEGANA,0,1
LUTMA,1,0
UTMA,1,0
NURAFIF,1,0
SEPTIAIU,0,1
LUCITA,1,1
TRISANDI,0,1
SAHRIAR,1,0
RIAR,6,0
AVANKA,1,0
FARISAL,11,0
RIFAHI,1,0
FAHI,1,0
DIGDAIA,1,0
SELANNO,1,0
SILVIANAH,0,1
IUNIRA,0,1
NAJIBAH,0,2
SEVANO,1,0
ALDIVIAR,1,0
HOIRUSADIT,1,0
SARIFFUDIN,2,0
NORPAN,1,0
ANDSAR,2,0
BELARIA,0,1
RINANTIO,1,0
PRINCES,0,1
NCES,0,1
CES,0,1
MIHELINE,0,1
KEIKO,0,2
HAMDIATU,0,1
FANRESA,1,0
GESTI,0,6
GINTA,2,1
RUWIA,1,0
UWIA,1,0
ABIDINATA,1,0
SELKLIN,0,1
KRISNIA,0,1
RESTIAS,0,1
IACOB,1,0
ALWAHABU,0,1
BASAEV,1,0
SAEV,1,0
AEV,1,0
LULUIL,1,2
LUIL,1,3
UIL,2,3
AKLINA,0,1
RAVEE,1,0
AVEE,1,0
VEE,1,0
MOSAAD,1,0
HOFIFATUSAHROH,0,1
NOUFAL,2,0
FANJOVA,0,1
TEUNGKU,1,0
STEPEN,1,0
EPEN,1,0
AIUSTITHA,0,1
FAUSISAH,0,1
SIANSAKI,1,0
ELFONDA,1,0
GHIANSA,0,1
DIASHAFA,0,1
AFINDA,0,1
PRASANTIARA,0,1
SALADIN,3,0
ARRAUDAH,0,1
VANINA,0,1
ANUGRAENI,0,1
PIRO,2,0
HARPAN,1,0
WIJININGRUM,0,1
ALMALINA,0,1
VINTA,0,1
ASTANGIN,0,1
PATMALA,0,3
HERVAVI,1,0
VAVI,1,0
ROTIBAH,0,1
MOFIA,0,1
DSIKRIA,0,1
DESVITA,0,3
ABDURRAUF,2,0
MAITSATAKI,1,0
SHILANFIRDAUS,1,0
SULAETI,0,1
ANGGELITA,0,1
SUTARO,1,0
ANDAMDEWI,0,1
KETRINA,0,1
LASMONO,1,0
ARMEIADI,0,1
HERTINO,1,1
NABIA,0,1
ABIA,2,4
ATHIROH,0,1
RIFATUR,0,1
HIJATI,1,0
PRIANTAMA,2,0
SEPTALIANI,0,1
SHEVIRA,0,1
SAHRAVI,0,1
SUDARMI,0,1
ANISAHDANI,0,1
FATHMA,0,2
DAFAA,1,0
ISTIKLAL,3,0
HARDO,1,0
OCSA,1,1
SEPTIAJI,2,0
FINCE,0,1
RAMBING,0,1
SHERPIO,1,0
RPIO,1,0
SULASIAH,0,1
DESTINA,0,2
DERRICK,1,0
ARSIKA,1,0
LEVINAWATI,0,1
JOVIKAR,1,0
ROROH,0,1
ANTISMI,0,1
AKKILA,0,1
NUROHMAT,3,0
NOERFAUSIAH,0,1
NOUVALDI,1,0
DIHAD,1,0
NORSAILA,0,1
FIRMANDIKA,2,0
LUTFHIA,0,1
HOIRUNNISAA,0,1
TRISTIANTO,2,0
DELILAH,0,3
FEBRIANTINO,1,0
ROBIG,1,0
OBIG,1,0
BIG,1,0
RENCI,0,1
PRESILA,0,1
ADSANTA,1,0
SULIWA,1,0
TRIOFTAFIAN,1,0
ROMERO,1,0
MERO,1,0
PRASETIANING,0,2
DEWANTHA,1,0
MAHRUF,2,0
MUHSINUN,1,0
SARINGSIH,0,1
SIDNAL,1,0
DNAL,1,0
JENIAR,0,2
AUERELA,0,1
FATHIMATUS,0,1
KOLBIA,0,1
BANDONO,0,1
BASKARA,8,0
VICTORI,1,0
MUADOM,1,0
OLINDA,0,2
BRITAMA,1,1
